Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3 normal,Integration [HH] R3 normal,Total Depth R3 normal
9619,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9620,18,1.4666082,39,0.111111111,0.544948596,0.261904762
9621,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9622,10,1.1768752,34,0.061728395,0.405627062,0.222222222
9623,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9624,36,1.6734514,42,0.222222222,0.64441159,0.285714286
9625,34,1.6734514,42,0.209876543,0.64441159,0.285714286
9626,30,1.606352,40,0.185185185,0.612146052,0.26984127
9627,0,0.58170414,11,0,0.119432031,0.03968254
9628,8,1.1,19,0.049382716,0.368660715,0.103174603
9629,37,1.7269484,50,0.228395062,0.670136255,0.349206349
9630,30,1.606352,40,0.185185185,0.612146052,0.26984127
9631,56,1.8900454,59,0.345679012,0.748563372,0.420634921
9632,11,1.2052853,24,0.067901235,0.419288394,0.142857143
9633,7,0.98558021,17,0.043209877,0.313640608,0.087301587
9634,6,1.0207884,23,0.037037037,0.330570882,0.134920635
9635,13,1.4028426,40,0.080246914,0.514286154,0.26984127
9636,36,1.787379,67,0.222222222,0.699195022,0.484126984
9637,36,1.7963344,73,0.222222222,0.703501332,0.531746032
9638,44,1.7821976,55,0.271604938,0.696703485,0.388888889
9639,62,1.9310595,70,0.382716049,0.768285487,0.507936508
9640,44,1.7841618,64,0.271604938,0.697647993,0.46031746
9641,62,1.9363272,64,0.382716049,0.770818522,0.46031746
9642,36,1.6673985,51,0.222222222,0.641500982,0.357142857
9643,38,1.7257152,53,0.234567901,0.669543256,0.373015873
9644,32,1.6118186,52,0.197530864,0.614774731,0.365079365
9645,18,1.4255327,46,0.111111111,0.525196957,0.317460317
9646,20,1.4803609,45,0.12345679,0.551561744,0.30952381
9647,56,1.9363272,64,0.345679012,0.770818522,0.46031746
9648,81,2.1163981,75,0.5,0.857407741,0.547619048
9649,47,2.0326941,68,0.290123457,0.817157684,0.492063492
9650,75,2.0876319,67,0.462962963,0.843575174,0.484126984
9651,20,1.7257152,53,0.12345679,0.669543256,0.373015873
9652,14,1.4666082,39,0.086419753,0.544948596,0.261904762
9653,0,1.5598243,53,0,0.589772658,0.373015873
9654,29,1.6700469,54,0.179012346,0.642774496,0.380952381
9655,70,2.0257483,98,0.432098765,0.813817714,0.73015873
9656,44,1.8077145,79,0.271604938,0.708973587,0.579365079
9657,26,1.6037242,43,0.160493827,0.610882443,0.293650794
9658,28,1.6008096,26,0.172839506,0.609480923,0.158730159
9659,10,1.2063863,21,0.061728395,0.419817823,0.119047619
9660,0,0.63684219,14,0,0.145945814,0.063492063
9661,56,1.8855816,74,0.345679012,0.746416902,0.53968254
9662,62,1.9304764,73,0.382716049,0.768005096,0.531746032
9663,32,1.6474625,31,0.197530864,0.631914521,0.198412698
9664,25,1.7572933,30,0.154320988,0.684727958,0.19047619
9665,20,1.6474625,31,0.12345679,0.631914521,0.198412698
9666,14,1.3006579,29,0.086419753,0.465149435,0.182539683
9667,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9668,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9669,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9670,32,1.6132691,37,0.197530864,0.615472221,0.246031746
9671,16,1.4135897,43,0.098765432,0.519454024,0.293650794
9672,12,1.2552096,36,0.074074074,0.443295083,0.238095238
9673,20,1.5364467,38,0.12345679,0.578531263,0.253968254
9674,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9675,36,1.6734514,42,0.222222222,0.64441159,0.285714286
9676,26,1.6042534,46,0.160493827,0.611136915,0.317460317
9677,26,1.6178579,55,0.160493827,0.6176788,0.388888889
9678,26,1.606352,40,0.160493827,0.612146052,0.26984127
9679,22,1.4803609,45,0.135802469,0.551561744,0.30952381
9680,36,1.6981779,36,0.222222222,0.65630162,0.238095238
9681,16,1.3873683,28,0.098765432,0.506845154,0.174603175
9682,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9683,6,0.8870222,18,0.037037037,0.266247825,0.095238095
9684,8,1,20,0.049382716,0.320574534,0.111111111
9685,14,1.3304729,38,0.086419753,0.47948633,0.253968254
9686,20,1.4028426,40,0.12345679,0.514286154,0.26984127
9687,26,1.6042534,46,0.160493827,0.611136915,0.317460317
9688,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9689,16,1.3270249,20,0.098765432,0.477828318,0.111111111
9690,16,1.3057258,23,0.098765432,0.467586394,0.134920635
9691,25,1.6132691,37,0.154320988,0.615472221,0.246031746
9692,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9693,10,1.1561403,31,0.061728395,0.395656441,0.198412698
9694,14,1.3057258,23,0.086419753,0.467586394,0.134920635
9695,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9696,10,1.1561403,31,0.061728395,0.395656441,0.198412698
9697,14,1.3076391,32,0.086419753,0.468506427,0.206349206
9698,28,1.6684235,45,0.172839506,0.641993865,0.30952381
9699,0,0.33333334,6,0,0,0
9700,4,0.69804502,10,0.024691358,0.175375917,0.031746032
9701,8,0.98558021,17,0.049382716,0.313640608,0.087301587
9702,14,1.3304729,38,0.086419753,0.47948633,0.253968254
9703,48,1.9415878,61,0.296296296,0.773348144,0.436507937
9704,30,1.7852225,52,0.185185185,0.698158043,0.365079365
9705,20,1.4724894,42,0.12345679,0.54777664,0.285714286
9706,36,1.8017781,76,0.222222222,0.706118999,0.555555556
9707,29,1.7841618,64,0.179012346,0.697647993,0.46031746
9708,41,1.8362781,69,0.25308642,0.722708731,0.5
9709,48,1.8391043,72,0.296296296,0.724067743,0.523809524
9710,40,1.7426945,68,0.24691358,0.677707953,0.492063492
9711,0,1.2409762,43,0,0.436450785,0.293650794
9712,36,1.6794915,60,0.222222222,0.647316044,0.428571429
9713,12,1.2052853,24,0.074074074,0.419288394,0.142857143
9714,8,0.98558021,17,0.049382716,0.313640608,0.087301587
9715,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9716,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9717,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9718,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9719,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9720,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9721,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9722,8,0.98558021,17,0.049382716,0.313640608,0.087301587
9723,12,1.2063863,21,0.074074074,0.419817823,0.119047619
9724,16,1.2989333,26,0.098765432,0.464320141,0.158730159
9725,16,1.3057258,23,0.098765432,0.467586394,0.134920635
9726,16,1.3006579,29,0.098765432,0.465149435,0.182539683
9727,18,1.3873369,34,0.111111111,0.506830055,0.222222222
9728,36,1.6673985,51,0.222222222,0.641500982,0.357142857
9729,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9730,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9731,14,1.3006579,29,0.086419753,0.465149435,0.182539683
9732,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9733,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9734,16,1.4028426,40,0.098765432,0.514286154,0.26984127
9735,32,1.6071428,49,0.197530864,0.612526317,0.341269841
9736,40,1.7265038,56,0.24691358,0.669922463,0.396825397
9737,13,1.3076391,32,0.080246914,0.468506427,0.206349206
9738,8,1.1191936,25,0.049382716,0.377890184,0.150793651
9739,11,1.2989333,26,0.067901235,0.464320141,0.158730159
9740,17,1.3873369,34,0.104938272,0.506830055,0.222222222
9741,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9742,21,1.4635203,36,0.12962963,0.543463743,0.238095238
9743,32,1.6261337,34,0.197530864,0.621658316,0.222222222
9744,28,1.550553,32,0.172839506,0.585314444,0.206349206
9745,14,1.2989333,26,0.086419753,0.464320141,0.158730159
9746,8,1,20,0.049382716,0.320574534,0.111111111
9747,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9748,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9749,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9750,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9751,16,1.3873369,34,0.098765432,0.506830055,0.222222222
9752,26,1.6734514,42,0.160493827,0.64441159,0.285714286
9753,25,1.6261337,34,0.154320988,0.621658316,0.222222222
9754,14,1.4644111,33,0.086419753,0.543892094,0.214285714
9755,14,1.4724894,42,0.086419753,0.54777664,0.285714286
9756,36,1.6684235,45,0.222222222,0.641993865,0.30952381
9757,29,1.6684235,45,0.179012346,0.641993865,0.30952381
9758,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9759,16,1.4028426,40,0.098765432,0.514286154,0.26984127
9760,10,1.1768752,34,0.061728395,0.405627062,0.222222222
9761,16,1.4028426,40,0.098765432,0.514286154,0.26984127
9762,36,1.6684235,45,0.222222222,0.641993865,0.30952381
9763,25,1.6684235,45,0.154320988,0.641993865,0.30952381
9764,25,1.6684235,45,0.154320988,0.641993865,0.30952381
9765,16,1.4028426,40,0.098765432,0.514286154,0.26984127
9766,10,1.1768752,34,0.061728395,0.405627062,0.222222222
9767,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9768,19,1.6132691,37,0.117283951,0.615472221,0.246031746
9769,14,1.3873683,28,0.086419753,0.506845154,0.174603175
9770,6,1.0207884,23,0.037037037,0.330570882,0.134920635
9771,6,1.0207884,23,0.037037037,0.330570882,0.134920635
9772,14,1.3873369,34,0.086419753,0.506830055,0.222222222
9773,21,1.606352,40,0.12962963,0.612146052,0.26984127
9774,32,1.6132691,37,0.197530864,0.615472221,0.246031746
9775,28,1.5405476,35,0.172839506,0.580503229,0.23015873
9776,12,1.2123377,27,0.074074074,0.422679624,0.166666667
9777,10,1.1365665,28,0.061728395,0.386244148,0.174603175
9778,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9779,16,1.3304729,38,0.098765432,0.47948633,0.253968254
9780,22,1.5517242,50,0.135802469,0.585877629,0.349206349
9781,16,1.3304729,38,0.098765432,0.47948633,0.253968254
9782,22,1.5395753,44,0.135802469,0.580035687,0.301587302
9783,16,1.3076391,32,0.098765432,0.468506427,0.206349206
9784,18,1.3845592,31,0.111111111,0.505494365,0.198412698
9785,0,0.33333334,6,0,0,0
9786,4,0.72781962,13,0.024691358,0.189693385,0.055555556
9787,10,1.1191936,25,0.061728395,0.377890184,0.150793651
9788,22,1.606352,40,0.135802469,0.612146052,0.26984127
9789,22,1.4803609,45,0.135802469,0.551561744,0.30952381
9790,28,1.6684235,45,0.172839506,0.641993865,0.30952381
9791,36,1.6700469,54,0.222222222,0.642774496,0.380952381
9792,32,1.6042534,46,0.197530864,0.611136915,0.317460317
9793,40,1.7307693,47,0.24691358,0.671973579,0.325396825
9794,27,1.6734514,42,0.166666667,0.64441159,0.285714286
9795,36,1.6666666,48,0.222222222,0.641149039,0.333333333
9796,19,1.6132691,37,0.117283951,0.615472221,0.246031746
9797,0,1.1561403,31,0,0.395656441,0.198412698
9798,0,1.238816,33,0,0.435412027,0.214285714
9799,28,1.5365106,41,0.172839506,0.57856199,0.277777778
9800,32,1.606352,40,0.197530864,0.612146052,0.26984127
9801,0,1.0697098,29,0,0.354095314,0.182539683
9802,12,1.2123377,27,0.074074074,0.422679624,0.166666667
9803,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9804,0,0.42239243,9,0,0.042825115,0.023809524
9805,0,1.1,19,0,0.368660715,0.103174603
9806,20,1.3988512,25,0.12345679,0.512366842,0.150793651
9807,0,1.0207884,23,0,0.330570882,0.134920635
9808,56,1.8855816,74,0.345679012,0.746416902,0.53968254
9809,30,1.7265038,56,0.185185185,0.669922463,0.396825397
9810,20,1.3938289,37,0.12345679,0.50995181,0.246031746
9811,24,1.5668709,21,0.148148148,0.593161099,0.119047619
9812,36,1.6741856,57,0.222222222,0.644764639,0.404761905
9813,16,1.4028426,40,0.098765432,0.514286154,0.26984127
9814,10,1.1365665,28,0.061728395,0.386244148,0.174603175
9815,12,1.2123377,27,0.074074074,0.422679624,0.166666667
9816,32,1.6071428,49,0.197530864,0.612526317,0.341269841
9817,36,1.6700469,54,0.222222222,0.642774496,0.380952381
9818,44,1.7914909,70,0.271604938,0.701172278,0.507936508
9819,36,1.6794915,60,0.222222222,0.647316044,0.428571429
9820,66,1.9756846,81,0.407407407,0.789743993,0.595238095
9821,66,1.9787503,87,0.407407407,0.791218171,0.642857143
9822,48,1.8427275,75,0.296296296,0.725810002,0.547619048
9823,26,1.7372102,65,0.160493827,0.675070762,0.468253968
9824,10,1.1768752,34,0.061728395,0.405627062,0.222222222
9825,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9826,4,0.70398736,7,0.024691358,0.178233361,0.007936508
9827,0,0.33333334,6,0,0,0
9828,45,1.8839605,71,0.277777778,0.745637376,0.515873016
9829,18,1.4896638,48,0.111111111,0.556035153,0.333333333
9830,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9831,6,0.8870222,18,0.037037037,0.266247825,0.095238095
9832,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9833,16,1.3873683,28,0.098765432,0.506845154,0.174603175
9834,35,1.7841618,64,0.216049383,0.697647993,0.46031746
9835,60,1.9304764,73,0.37037037,0.768005096,0.531746032
9836,38,1.8362781,69,0.234567901,0.722708731,0.5
9837,39,1.8369439,57,0.240740741,0.723028889,0.404761905
9838,71,2.063493,79,0.438271605,0.831967699,0.579365079
9839,34,1.8470125,78,0.209876543,0.727870494,0.571428571
9840,22,1.5,51,0.135802469,0.561005437,0.357142857
9841,79,2.0986729,90,0.487654321,0.848884369,0.666666667
9842,14,1.31797,35,0.086419753,0.473474162,0.23015873
9843,10,1.1768752,34,0.061728395,0.405627062,0.222222222
9844,18,1.5,51,0.111111111,0.561005437,0.357142857
9845,28,1.5405476,35,0.172839506,0.580503229,0.23015873
9846,60,1.9310595,70,0.37037037,0.768285487,0.507936508
9847,20,1.5688319,56,0.12345679,0.594104069,0.396825397
9848,10,1.2196002,40,0.061728395,0.426171883,0.26984127
9849,16,1.4382962,49,0.098765432,0.531334436,0.341269841
9850,0,0.8619656,15,0,0.254199063,0.071428571
9851,0,1.1365665,28,0,0.386244148,0.174603175
9852,24,1.4864661,27,0.148148148,0.554497501,0.166666667
9853,0,1.1,19,0,0.368660715,0.103174603
9854,36,1.6700469,54,0.222222222,0.642774496,0.380952381
9855,50,1.8344153,66,0.308641975,0.721812982,0.476190476
9856,36,1.6666666,48,0.222222222,0.641149039,0.333333333
9857,56,1.8962001,56,0.345679012,0.751522933,0.396825397
9858,0,1,20,0,0.320574534,0.111111111
9859,20,1.4244281,22,0.12345679,0.524665797,0.126984127
9860,12,1.5517242,50,0.074074074,0.585877629,0.349206349
9861,41,1.8833622,68,0.25308642,0.745349677,0.492063492
9862,25,1.8337219,63,0.154320988,0.721479553,0.452380952
9863,26,1.5448366,47,0.160493827,0.582565645,0.325396825
9864,34,1.8344153,66,0.209876543,0.721812982,0.476190476
9865,49,1.9329244,67,0.302469136,0.769182246,0.484126984
9866,37,1.7325417,62,0.228395062,0.672825859,0.444444444
9867,37,1.9363272,64,0.228395062,0.770818522,0.46031746
9868,46,1.9758738,75,0.283950617,0.789834972,0.547619048
9869,55,1.9916508,63,0.339506173,0.797421529,0.452380952
9870,56,1.9415878,61,0.345679012,0.773348144,0.436507937
9871,33,1.8962001,56,0.203703704,0.751522933,0.396825397
9872,35,1.7909094,49,0.216049383,0.700892656,0.341269841
9873,63,2.0229185,74,0.388888889,0.812456971,0.53968254
9874,24,1.6249448,58,0.148148148,0.621086619,0.412698413
9875,18,1.4135897,43,0.111111111,0.519454024,0.293650794
9876,0,1.1365665,28,0,0.386244148,0.174603175
9877,12,1.2063863,21,0.074074074,0.419817823,0.119047619
9878,8,1,20,0.049382716,0.320574534,0.111111111
9879,8,1,20,0.049382716,0.320574534,0.111111111
9880,12,1.2063863,21,0.074074074,0.419817823,0.119047619
9881,14,1.31797,35,0.086419753,0.473474162,0.23015873
9882,10,1.1191936,25,0.061728395,0.377890184,0.150793651
9883,12,1.2052853,24,0.074074074,0.419288394,0.142857143
9884,36,1.6741856,57,0.222222222,0.644764639,0.404761905
9885,40,1.7288883,59,0.24691358,0.671069078,0.420634921
9886,26,1.5448366,47,0.160493827,0.582565645,0.325396825
9887,36,1.8416041,54,0.222222222,0.725269801,0.380952381
9888,12,1.2222222,18,0.074074074,0.427432702,0.095238095
9889,8,0.98510355,14,0.049382716,0.3134114,0.063492063
9890,4,0.69804502,10,0.024691358,0.175375917,0.031746032
9891,0,0.33333334,6,0,0,0
9892,12,1.2222222,18,0.074074074,0.427432702,0.095238095
9893,8,1,20,0.049382716,0.320574534,0.111111111
9894,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9895,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9896,12,1.2222222,18,0.074074074,0.427432702,0.095238095
9897,8,0.98558021,17,0.049382716,0.313640608,0.087301587
9898,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9899,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9900,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9901,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9902,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9903,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9904,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9905,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9906,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9907,16,1.3873369,34,0.098765432,0.506830055,0.222222222
9908,34,1.6828449,39,0.209876543,0.648928566,0.261904762
9909,18,1.3938289,37,0.111111111,0.50995181,0.246031746
9910,20,1.4724894,42,0.12345679,0.54777664,0.285714286
9911,32,1.606352,40,0.197530864,0.612146052,0.26984127
9912,16,1.3873369,34,0.098765432,0.506830055,0.222222222
9913,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9914,6,0.8870222,18,0.037037037,0.266247825,0.095238095
9915,8,1,20,0.049382716,0.320574534,0.111111111
9916,14,1.3057258,23,0.086419753,0.467586394,0.134920635
9917,32,1.6037242,43,0.197530864,0.610882443,0.293650794
9918,0,0.63684219,14,0,0.145945814,0.063492063
9919,10,1.2222222,18,0.061728395,0.427432702,0.095238095
9920,32,1.606352,40,0.197530864,0.612146052,0.26984127
9921,40,1.7288883,59,0.24691358,0.671069078,0.420634921
9922,41,1.7909094,49,0.25308642,0.700892656,0.341269841
9923,12,1.3076391,32,0.074074074,0.468506427,0.206349206
9924,7,1.1365665,28,0.043209877,0.386244148,0.174603175
9925,13,1.3938289,37,0.080246914,0.50995181,0.246031746
9926,0,1.1561403,31,0,0.395656441,0.198412698
9927,46,1.8489804,51,0.283950617,0.728816782,0.357142857
9928,0,0.42239243,9,0,0.042825115,0.023809524
9929,6,0.8870222,18,0.037037037,0.266247825,0.095238095
9930,16,1.3873369,34,0.098765432,0.506830055,0.222222222
9931,20,1.4666082,39,0.12345679,0.544948596,0.261904762
9932,18,1.3845592,31,0.111111111,0.505494365,0.198412698
9933,40,1.7379411,44,0.24691358,0.675422224,0.301587302
9934,46,1.8135039,43,0.283950617,0.711757489,0.293650794
9935,16,1.3873369,34,0.098765432,0.506830055,0.222222222
9936,8,1.0207884,23,0.049382716,0.330570882,0.134920635
9937,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9938,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9939,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9940,8,1,20,0.049382716,0.320574534,0.111111111
9941,14,1.3057258,23,0.086419753,0.467586394,0.134920635
9942,32,1.606352,40,0.197530864,0.612146052,0.26984127
9943,18,1.4635203,36,0.111111111,0.543463743,0.238095238
9944,8,1.0445806,26,0.049382716,0.342011642,0.158730159
9945,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9946,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9947,6,0.84912294,12,0.037037037,0.248023519,0.047619048
9948,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9949,8,1,20,0.049382716,0.320574534,0.111111111
9950,14,1.3076391,32,0.086419753,0.468506427,0.206349206
9951,0,0.52799052,8,0,0.093603203,0.015873016
9952,6,0.98510355,14,0.037037037,0.3134114,0.063492063
9953,12,1.6261337,34,0.074074074,0.621658316,0.222222222
9954,10,1.3988512,25,0.061728395,0.512366842,0.150793651
9955,4,1.1191936,25,0.024691358,0.377890184,0.150793651
9956,10,1.3873369,34,0.061728395,0.506830055,0.222222222
9957,29,1.6828449,39,0.179012346,0.648928566,0.261904762
9958,27,1.6828449,39,0.166666667,0.648928566,0.261904762
9959,20,1.4666082,39,0.12345679,0.544948596,0.261904762
9960,16,1.31797,35,0.098765432,0.473474162,0.23015873
9961,16,1.3938289,37,0.098765432,0.50995181,0.246031746
9962,8,1.0697098,29,0.049382716,0.354095314,0.182539683
9963,10,1.1365665,28,0.061728395,0.386244148,0.174603175
9964,20,1.5364467,38,0.12345679,0.578531263,0.253968254
9965,0,0.68957245,17,0,0.171301782,0.087301587
9966,12,1.2989333,26,0.074074074,0.464320141,0.158730159
9967,0,1.1058542,22,0,0.371475776,0.126984127
9968,24,1.471094,30,0.148148148,0.547105646,0.19047619
9969,25,1.6673985,51,0.154320988,0.641500982,0.357142857
9970,13,1.3873683,28,0.080246914,0.506845154,0.174603175
9971,7,1,20,0.043209877,0.320574534,0.111111111
9972,6,0.8619656,15,0.037037037,0.254199063,0.071428571
9973,7,1,20,0.043209877,0.320574534,0.111111111
9974,13,1.3873683,28,0.080246914,0.506845154,0.174603175
9975,11,1.5405476,35,0.067901235,0.580503229,0.23015873
9976,25,1.6684235,45,0.154320988,0.641993865,0.30952381
9977,44,1.8017781,76,0.271604938,0.706118999,0.555555556
9978,58,1.8855816,74,0.358024691,0.746416902,0.53968254
