Depthmap_Ref,Choice_R3,Integration_HH_R3,Total_Connectivity_R3,Choice_R3,Integration_HH_R3,Total_Connectivity_R3
6122,6,0.84912294,14,0.046875,0.244418,0.038461538
6123,6,0.84912294,14,0.046875,0.244418,0.038461538
6124,6,0.84912294,16,0.046875,0.244418,0.049450549
6125,6,0.8870222,30,0.046875,0.262377379,0.126373626
6126,10,1.1768752,60,0.078125,0.39973046,0.291208791
6127,26,1.7265038,91,0.203125,0.660183798,0.461538462
6128,22,1.4666082,60,0.171875,0.537026676,0.291208791
6129,26,1.6037242,71,0.203125,0.602002043,0.351648352
6130,27,1.5364467,63,0.2109375,0.570121152,0.307692308
6131,16,1.3873369,54,0.125,0.499462265,0.258241758
6132,8,1.0697098,46,0.0625,0.348947829,0.214285714
6133,10,1.1365665,45,0.078125,0.380629315,0.208791209
6134,20,1.5364467,65,0.15625,0.570121152,0.318681319
6135,56,1.8861139,106,0.4375,0.735818478,0.543956044
6136,40,1.7372102,113,0.3125,0.665257256,0.582417582
6137,50,1.8489804,86,0.390625,0.71822197,0.434065934
6138,24,1.6684235,72,0.1875,0.632661198,0.357142857
6139,10,1.1561403,47,0.078125,0.389904781,0.21978022
6140,6,0.8870222,29,0.046875,0.262377379,0.120879121
6141,6,0.84912294,16,0.046875,0.244418,0.049450549
6142,6,0.84912294,15,0.046875,0.244418,0.043956044
6143,6,0.8619656,22,0.046875,0.25050377,0.082417582
6144,8,1.0445806,41,0.0625,0.337039817,0.186813187
6145,18,1.4724894,68,0.140625,0.539813609,0.335164835
6146,40,1.7257152,93,0.3125,0.659810103,0.472527473
6147,36,1.6741856,93,0.28125,0.635391693,0.472527473
6148,0,0.88468331,45,0,0.261269046,0.208791209
6149,18,1.6071428,87,0.140625,0.60362202,0.43956044
6150,0,1.0207884,40,0,0.325765371,0.181318681
6151,28,1.5395753,78,0.21875,0.571603706,0.39010989
6152,0,0.58170414,15,0,0.117695848,0.043956044
6153,8,1.1087778,24,0.0625,0.367461042,0.093406593
6154,12,1.2063863,32,0.09375,0.41371493,0.137362637
6155,10,1.1365665,40,0.078125,0.380629315,0.181318681
6156,16,1.3938289,62,0.125,0.502538639,0.302197802
6157,18,1.3845592,42,0.140625,0.498145992,0.192307692
6158,18,1.3845592,47,0.140625,0.498145992,0.21978022
6159,0,0.33333334,7,0,0,0
6160,4,0.70398736,10,0.03125,0.175642382,0.016483516
6161,6,0.84912294,18,0.046875,0.244418,0.06043956
6162,8,1.0207884,36,0.0625,0.325765371,0.159340659
6163,16,1.4255327,80,0.125,0.517562166,0.401098901
6164,0,1.0207884,38,0,0.325765371,0.17032967
6165,9,1.2052853,43,0.0703125,0.413193197,0.197802198
6166,8,1.1365665,51,0.0625,0.380629315,0.241758242
6167,17,1.4724894,72,0.1328125,0.539813609,0.357142857
6168,25,1.5405476,63,0.1953125,0.572064451,0.307692308
6169,0,0.91666669,38,0,0.276425059,0.17032967
6170,0,0.91666669,38,0,0.276425059,0.17032967
6171,44,1.8,75,0.34375,0.695011554,0.373626374
6172,28,1.5364467,65,0.21875,0.570121152,0.318681319
6173,32,1.6042534,72,0.25,0.602252816,0.357142857
6174,32,1.606352,61,0.25,0.603247282,0.296703297
6175,28,1.5448366,83,0.21875,0.574096886,0.417582418
6176,0,1.1561403,52,0,0.389904781,0.247252747
6177,44,1.7812788,95,0.34375,0.68614011,0.483516484
6178,16,1.4028426,69,0.125,0.506809974,0.340659341
6179,8,1,32,0.0625,0.315914341,0.137362637
6180,4,0.69804502,16,0.03125,0.172826477,0.049450549
6181,0,0.33333334,8,0,0,0.005494505
6182,20,1.471094,45,0.15625,0.539152369,0.208791209
6183,16,1.3076391,48,0.125,0.461695748,0.225274725
6184,80,2.1240644,122,0.625,0.848576442,0.631868132
6185,40,1.7325417,104,0.3125,0.663044987,0.532967033
6186,20,1.5364467,65,0.15625,0.570121152,0.318681319
6187,10,1.1365665,46,0.078125,0.380629315,0.214285714
6188,8,1.0952908,53,0.0625,0.361069937,0.252747253
6189,18,1.4666082,68,0.140625,0.537026676,0.335164835
6190,32,1.6037242,72,0.25,0.602002043,0.357142857
6191,32,1.6042534,78,0.25,0.602252816,0.39010989
6192,58,1.9304764,121,0.453125,0.756840603,0.626373626
6193,18,1.4644111,52,0.140625,0.535985533,0.247252747
6194,14,1.3076391,48,0.109375,0.461695748,0.225274725
6195,18,1.4644111,52,0.140625,0.535985533,0.247252747
6196,18,1.4864661,42,0.140625,0.546436769,0.192307692
6197,10,1.1058542,31,0.078125,0.366075631,0.131868132
6198,6,0.8870222,26,0.046875,0.262377379,0.104395604
6199,6,0.84912294,16,0.046875,0.244418,0.049450549
6200,6,0.84912294,16,0.046875,0.244418,0.049450549
6201,6,0.8870222,26,0.046875,0.262377379,0.104395604
6202,10,1.1058542,31,0.078125,0.366075631,0.131868132
6203,18,1.4864661,42,0.140625,0.546436769,0.192307692
6204,18,1.4864661,44,0.140625,0.546436769,0.203296703
6205,10,1.1365665,43,0.078125,0.380629315,0.197802198
6206,10,1.1365665,43,0.078125,0.380629315,0.197802198
6207,18,1.4864661,44,0.140625,0.546436769,0.203296703
6208,35,1.7307693,79,0.2734375,0.662205097,0.395604396
6209,34,1.7288883,99,0.265625,0.661313745,0.505494505
6210,30,1.7669872,74,0.234375,0.679367728,0.368131868
6211,38,1.9174613,87,0.296875,0.750673118,0.43956044
6212,19,1.6666666,84,0.1484375,0.631828653,0.423076923
6213,10,1.2052853,37,0.078125,0.413193197,0.164835165
6214,0,0.63684219,21,0,0.143824199,0.076923077
6215,14,1.3057258,37,0.109375,0.460789089,0.164835165
6216,6,0.8619656,22,0.046875,0.25050377,0.082417582
6217,0,0.42239243,13,0,0.042202566,0.032967033
6218,80,2.1456218,110,0.625,0.85879188,0.565934066
6219,36,1.6673985,85,0.28125,0.63217548,0.428571429
6220,98,2.1913517,115,0.765625,0.880461977,0.593406593
6221,26,1.8900454,101,0.203125,0.737681504,0.516483516
6222,0,1.0698866,64,0,0.34903161,0.313186813
6223,48,1.9491093,101,0.375,0.765670204,0.516483516
6224,0,0.52799052,11,0,0.092242493,0.021978022
6225,6,1.1634083,13,0.046875,0.39334888,0.032967033
6226,0,0.33333334,7,0,0,0
6227,4,0.70398736,9,0.03125,0.175642382,0.010989011
6228,6,0.87255627,12,0.046875,0.255522387,0.027472527
6229,6,0.8619656,20,0.046875,0.25050377,0.071428571
6230,8,1.0207884,33,0.0625,0.325765371,0.142857143
6231,16,1.3873369,56,0.125,0.499462265,0.269230769
6232,0,1.1561403,49,0,0.389904781,0.230769231
6233,28,1.5365106,68,0.21875,0.570151432,0.335164835
6234,32,1.6042534,78,0.25,0.602252816,0.39010989
6235,0,1.1768752,56,0,0.39973046,0.269230769
6236,50,1.8416041,98,0.390625,0.714726552,0.5
6237,78,2.0201983,129,0.609375,0.799357256,0.67032967
6238,30,1.7372102,114,0.234375,0.665257256,0.587912088
6239,28,1.6926663,112,0.21875,0.64414917,0.576923077
6240,90,2.1103904,135,0.703125,0.842096723,0.703296703
6241,0,1.5598243,94,0,0.581199131,0.478021978
6242,22,1.4724894,73,0.171875,0.539813609,0.362637363
6243,24,1.550553,51,0.1875,0.576805726,0.241758242
6244,26,1.5785179,101,0.203125,0.590057495,0.516483516
6245,42,1.9758738,128,0.328125,0.778353138,0.664835165
6246,24,1.4724894,76,0.1875,0.539813609,0.379120879
6247,14,1.2989333,41,0.109375,0.457570317,0.186813187
6248,8,1,28,0.0625,0.315914341,0.115384615
6249,6,0.8870222,26,0.046875,0.262377379,0.104395604
6250,8,1,31,0.0625,0.315914341,0.131868132
6251,14,1.31797,61,0.109375,0.466591267,0.296703297
6252,40,1.7288883,98,0.3125,0.661313745,0.5
6253,17,1.7257152,92,0.1328125,0.659810103,0.467032967
6254,0,1.0445806,51,0,0.337039817,0.241758242
6255,0,1.1768752,64,0,0.39973046,0.313186813
6256,8,1.1191936,51,0.0625,0.372396793,0.241758242
6257,0,0.58170414,20,0,0.117695848,0.071428571
6258,0,1.1768752,64,0,0.39973046,0.313186813
6259,60,1.9415878,102,0.46875,0.762105979,0.521978022
6260,20,1.6700469,89,0.15625,0.633430481,0.450549451
6261,0,0.9216888,54,0,0.278804894,0.258241758
6262,36,1.6673985,89,0.28125,0.63217548,0.450549451
6263,0,1.2906152,77,0,0.453628606,0.384615385
6264,44,1.7821976,99,0.34375,0.686575503,0.505494505
6265,0,0.87255627,13,0,0.255522387,0.032967033
6266,10,1.2736844,17,0.078125,0.445605582,0.054945055
6267,8,1,32,0.0625,0.315914341,0.137362637
6268,10,1.1768752,56,0.078125,0.39973046,0.269230769
6269,24,1.6734514,78,0.1875,0.635043777,0.39010989
6270,0,1.2063863,44,0,0.41371493,0.203296703
6271,0,1.2063863,44,0,0.41371493,0.203296703
6272,0,0.42239243,14,0,0.042202566,0.038461538
6273,6,0.8870222,30,0.046875,0.262377379,0.126373626
6274,16,1.3938289,65,0.125,0.502538639,0.318681319
6275,70,2.0186343,131,0.546875,0.798616121,0.681318681
6276,64,1.9768722,134,0.5,0.778826251,0.697802198
6277,38,1.7288883,103,0.296875,0.661313745,0.527472527
6278,57,1.8861139,108,0.4453125,0.735818478,0.554945055
6279,25,1.5395753,80,0.1953125,0.571603706,0.401098901
6280,0,1.1981546,66,0,0.409814162,0.324175824
6281,40,1.7372102,113,0.3125,0.665257256,0.582417582
6282,38,1.7257152,94,0.296875,0.659810103,0.478021978
6283,33,1.6666666,90,0.2578125,0.631828653,0.456043956
6284,0,1.390353,90,0,0.500891509,0.456043956
6285,44,1.787379,111,0.34375,0.689030821,0.571428571
6286,80,2.1103904,132,0.625,0.842096723,0.686813187
6287,36,1.6794915,103,0.28125,0.637906008,0.527472527
6288,36,1.6666666,77,0.28125,0.631828653,0.384615385
6289,34,1.7820429,106,0.265625,0.686502195,0.543956044
6290,40,1.7325417,106,0.3125,0.663044987,0.543956044
6291,0,0.42239243,14,0,0.042202566,0.038461538
6292,6,0.8870222,32,0.046875,0.262377379,0.137362637
6293,16,1.3938289,60,0.125,0.502538639,0.291208791
6294,48,1.9594067,96,0.375,0.770549848,0.489010989
6295,52,1.9341822,79,0.40625,0.758596676,0.395604396
6296,66,1.9912097,85,0.515625,0.785620384,0.428571429
6297,26,1.6042534,76,0.203125,0.602252816,0.379120879
6298,22,1.4666082,65,0.171875,0.537026676,0.318681319
6299,0,1.4028426,67,0,0.506809974,0.32967033
6300,0,0.68957245,26,0,0.168811567,0.104395604
6301,12,1.2989333,43,0.09375,0.457570317,0.197802198
6302,36,1.6700469,95,0.28125,0.633430481,0.483516484
6303,36,1.6700469,92,0.28125,0.633430481,0.467032967
6304,44,1.7841618,105,0.34375,0.687506282,0.538461538
6305,40,1.7426945,110,0.3125,0.667856109,0.565934066
6306,0,1.5365106,75,0,0.570151432,0.373626374
6307,55,1.9051077,100,0.4296875,0.744819099,0.510989011
6308,42,1.7669872,75,0.328125,0.679367728,0.373626374
6309,53,1.9174613,92,0.4140625,0.750673118,0.467032967
6310,0,1.2063863,44,0,0.41371493,0.203296703
6311,30,1.6071428,86,0.234375,0.60362202,0.434065934
6312,38,1.7325417,104,0.296875,0.663044987,0.532967033
6313,42,1.787379,114,0.328125,0.689030821,0.587912088
6314,0,1.4803609,77,0,0.543543689,0.384615385
6315,0,1.2123377,47,0,0.416535129,0.21978022
6316,45,1.7852225,89,0.3515625,0.688008917,0.450549451
6317,40,1.7379411,79,0.3125,0.665603609,0.395604396
6318,18,1.4666082,66,0.140625,0.537026676,0.324175824
6319,6,0.91666669,36,0.046875,0.276425059,0.159340659
6320,0,0.42239243,15,0,0.042202566,0.043956044
6321,64,2.0201983,133,0.5,0.799357256,0.692307692
6322,80,2.1103904,134,0.625,0.842096723,0.697802198
6323,9,1.2222222,27,0.0703125,0.421219112,0.10989011
6324,8,1.1058542,32,0.0625,0.366075631,0.137362637
6325,13,1.2989333,40,0.1015625,0.457570317,0.181318681
6326,9,1.2222222,27,0.0703125,0.421219112,0.10989011
6327,8,1.1058542,32,0.0625,0.366075631,0.137362637
6328,13,1.2989333,40,0.1015625,0.457570317,0.181318681
6329,12,1.2222222,25,0.09375,0.421219112,0.098901099
6330,8,0.98558021,21,0.0625,0.309081213,0.076923077
6331,6,0.8619656,19,0.046875,0.25050377,0.065934066
6332,6,0.84912294,15,0.046875,0.244418,0.043956044
6333,6,0.84912294,14,0.046875,0.244418,0.038461538
6334,6,0.84912294,14,0.046875,0.244418,0.038461538
6335,6,0.84912294,14,0.046875,0.244418,0.038461538
6336,6,0.84912294,14,0.046875,0.244418,0.038461538
6337,6,0.84912294,14,0.046875,0.244418,0.038461538
6338,6,0.84912294,14,0.046875,0.244418,0.038461538
6339,6,0.84912294,14,0.046875,0.244418,0.038461538
6340,6,0.84912294,14,0.046875,0.244418,0.038461538
6341,6,0.84912294,14,0.046875,0.244418,0.038461538
6342,6,0.84912294,15,0.046875,0.244418,0.043956044
6343,6,0.8619656,21,0.046875,0.25050377,0.076923077
6344,8,1.0207884,33,0.0625,0.325765371,0.142857143
6345,16,1.3873369,50,0.125,0.499462265,0.236263736
6346,28,1.5405476,54,0.21875,0.572064451,0.258241758
6347,16,1.4028426,62,0.125,0.506809974,0.302197802
6348,8,1.0207884,36,0.0625,0.325765371,0.159340659
6349,6,0.84912294,18,0.046875,0.244418,0.06043956
6350,4,0.70398736,10,0.03125,0.175642382,0.016483516
6351,0,0.33333334,7,0,0,0
6352,32,1.6071428,85,0.25,0.60362202,0.428571429
6353,0,1.1981546,64,0,0.409814162,0.313186813
6354,50,1.8597906,87,0.390625,0.723344616,0.43956044
6355,12,1.2063863,31,0.09375,0.41371493,0.131868132
6356,8,0.98558021,25,0.0625,0.309081213,0.098901099
6357,6,0.8870222,26,0.046875,0.262377379,0.104395604
6358,8,1.0207884,33,0.0625,0.325765371,0.142857143
6359,16,1.3873683,41,0.125,0.499477144,0.186813187
6360,0,1,29,0,0.315914341,0.120879121
6361,24,1.5154221,37,0.1875,0.560158193,0.164835165
6362,26,1.7342104,41,0.203125,0.663835736,0.186813187
6363,10,1.4244281,35,0.078125,0.517038728,0.153846154
6364,4,1.1058542,35,0.03125,0.366075631,0.153846154
6365,8,1.2989333,48,0.0625,0.457570317,0.225274725
6366,20,1.550553,55,0.15625,0.576805726,0.263736264
6367,18,1.5,84,0.140625,0.552850099,0.423076923
6368,8,1.0445806,45,0.0625,0.337039817,0.208791209
6369,6,0.8870222,30,0.046875,0.262377379,0.126373626
6370,8,1.0445806,43,0.0625,0.337039817,0.197802198
6371,18,1.4803609,74,0.140625,0.543543689,0.368131868
6372,58,1.9329244,107,0.453125,0.758000641,0.549450549
6373,32,1.6700469,91,0.25,0.633430481,0.461538462
6374,19,1.4803609,77,0.1484375,0.543543689,0.384615385
6375,27,1.6673985,87,0.2109375,0.63217548,0.43956044
6376,14,1.3443909,72,0.109375,0.479111379,0.357142857
6377,10,1.1561403,52,0.078125,0.389904781,0.247252747
6378,16,1.4135897,68,0.125,0.511902719,0.335164835
6379,28,1.6741856,95,0.21875,0.635391693,0.483516484
6380,24,1.5517242,83,0.1875,0.577360724,0.417582418
6381,46,1.7821976,94,0.359375,0.686575503,0.478021978
6382,52,1.8337219,109,0.40625,0.710991401,0.56043956
6383,0,1,33,0,0.315914341,0.142857143
6384,12,1.2063863,35,0.09375,0.41371493,0.153846154
6385,8,0.98558021,25,0.0625,0.309081213,0.098901099
6386,6,0.8870222,27,0.046875,0.262377379,0.10989011
6387,8,1.0445806,41,0.0625,0.337039817,0.186813187
6388,18,1.4666082,61,0.140625,0.537026676,0.296703297
6389,24,1.4864661,49,0.1875,0.546436769,0.230769231
6390,37,1.7325417,110,0.2890625,0.663044987,0.565934066
6391,41,1.7820429,105,0.3203125,0.686502195,0.538461538
6392,10,1.4666082,73,0.078125,0.537026676,0.362637363
6393,10,1.3873683,49,0.078125,0.499477144,0.230769231
6394,25,1.6037242,77,0.1953125,0.602002043,0.384615385
6395,16,1.3845592,49,0.125,0.498145992,0.230769231
6396,8,1.0207884,33,0.0625,0.325765371,0.142857143
6397,6,0.8619656,21,0.046875,0.25050377,0.076923077
6398,6,0.84912294,15,0.046875,0.244418,0.043956044
6399,6,0.84912294,15,0.046875,0.244418,0.043956044
6400,6,0.8619656,21,0.046875,0.25050377,0.076923077
6401,8,1.0207884,32,0.0625,0.325765371,0.137362637
6402,16,1.3873683,42,0.125,0.499477144,0.192307692
6403,24,1.6474625,52,0.1875,0.622728377,0.247252747
6404,66,1.9912097,92,0.515625,0.785620384,0.467032967
6405,0,1.5395753,76,0,0.571603706,0.379120879
6406,60,1.9174613,94,0.46875,0.750673118,0.478021978
6407,0,1.5365106,75,0,0.570151432,0.373626374
6408,0,1.4724894,79,0,0.539813609,0.395604396
6409,22,1.4803609,76,0.171875,0.543543689,0.379120879
6410,32,1.7812788,99,0.25,0.68614011,0.505494505
6411,30,1.6071428,86,0.234375,0.60362202,0.434065934
6412,28,1.5395753,80,0.21875,0.571603706,0.401098901
6413,42,1.7820429,105,0.328125,0.686502195,0.538461538
6414,8,1.1,36,0.0625,0.363301492,0.159340659
6415,0,0.58170414,18,0,0.117695848,0.06043956
6416,0,1,36,0,0.315914341,0.159340659
6417,16,1.4135897,81,0.125,0.511902719,0.406593407
6418,17,1.3845592,52,0.1328125,0.498145992,0.247252747
6419,18,1.4652896,107,0.140625,0.536401829,0.549450549
6420,24,1.6042534,87,0.1875,0.602252816,0.43956044
6421,22,1.569167,47,0.171875,0.58562637,0.21978022
6422,28,1.5365106,64,0.21875,0.570151432,0.313186813
6423,14,1.3076391,49,0.109375,0.461695748,0.230769231
6424,8,0.98558021,26,0.0625,0.309081213,0.104395604
6425,4,0.69804502,15,0.03125,0.172826477,0.043956044
6426,0,0.33333334,8,0,0,0.005494505
6427,66,1.9491093,105,0.515625,0.765670204,0.538461538
6428,0,1.4724894,79,0,0.539813609,0.395604396
6429,84,2.0986035,109,0.65625,0.836511247,0.56043956
6430,20,1.6673985,90,0.15625,0.63217548,0.456043956
6431,0,0.9216888,51,0,0.278804894,0.241758242
6432,58,1.9415878,99,0.453125,0.762105979,0.505494505
6433,46,1.8416041,89,0.359375,0.714726552,0.450549451
6434,36,1.6673985,85,0.28125,0.63217548,0.428571429
6435,36,1.6666666,78,0.28125,0.631828653,0.39010989
6436,18,1.4724894,69,0.140625,0.539813609,0.340659341
6437,10,1.1981546,61,0.078125,0.409814162,0.296703297
6438,16,1.4135897,74,0.125,0.511902719,0.368131868
6439,56,1.8839941,104,0.4375,0.734813965,0.532967033
6440,38,1.7265038,95,0.296875,0.660183798,0.483516484
6441,0,0.88468331,41,0,0.261269046,0.186813187
6442,18,1.6132691,64,0.140625,0.606525099,0.313186813
6443,0,1.1768752,56,0,0.39973046,0.269230769
6444,0,1.1191936,37,0,0.372396793,0.164835165
6445,10,1.2241485,55,0.078125,0.42213193,0.263736264
6446,0,0.63684219,27,0,0.143824199,0.10989011
6447,0,1.1561403,55,0,0.389904781,0.263736264
6448,32,1.6118186,87,0.25,0.605837748,0.43956044
6449,40,1.7257152,89,0.3125,0.659810103,0.450549451
6450,0,1.1768752,59,0,0.39973046,0.285714286
6451,32,1.6071428,85,0.25,0.60362202,0.428571429
6452,50,1.8344558,95,0.390625,0.711339176,0.483516484
6453,18,1.4724894,71,0.140625,0.539813609,0.351648352
6454,6,0.91666669,37,0.046875,0.276425059,0.164835165
6455,0,0.42239243,15,0,0.042202566,0.043956044
6456,0,0.33333334,8,0,0,0.005494505
6457,4,0.69804502,19,0.03125,0.172826477,0.065934066
6458,8,1.0697098,56,0.0625,0.348947829,0.269230769
6459,22,1.6042534,79,0.171875,0.602252816,0.395604396
6460,30,1.6828449,55,0.234375,0.639495089,0.263736264
6461,36,1.6734514,61,0.28125,0.635043777,0.296703297
6462,16,1.3873369,51,0.125,0.499462265,0.241758242
6463,8,1.0207884,33,0.0625,0.325765371,0.142857143
6464,6,0.8619656,21,0.046875,0.25050377,0.076923077
6465,6,0.84912294,15,0.046875,0.244418,0.043956044
6466,6,0.84912294,14,0.046875,0.244418,0.038461538
6467,6,0.84912294,14,0.046875,0.244418,0.038461538
6468,6,0.84912294,14,0.046875,0.244418,0.038461538
6469,6,0.84912294,14,0.046875,0.244418,0.038461538
6470,6,0.84912294,14,0.046875,0.244418,0.038461538
6471,6,0.84912294,14,0.046875,0.244418,0.038461538
6472,6,0.84912294,14,0.046875,0.244418,0.038461538
6473,6,0.84912294,14,0.046875,0.244418,0.038461538
6474,6,0.84912294,14,0.046875,0.244418,0.038461538
6475,6,0.84912294,14,0.046875,0.244418,0.038461538
6476,6,0.84912294,14,0.046875,0.244418,0.038461538
6477,6,0.84912294,14,0.046875,0.244418,0.038461538
6478,6,0.84912294,14,0.046875,0.244418,0.038461538
6479,6,0.84912294,14,0.046875,0.244418,0.038461538
6480,6,0.84912294,14,0.046875,0.244418,0.038461538
6481,6,0.84912294,14,0.046875,0.244418,0.038461538
6482,6,0.84912294,14,0.046875,0.244418,0.038461538
6483,6,0.84912294,14,0.046875,0.244418,0.038461538
6484,6,0.84912294,14,0.046875,0.244418,0.038461538
6485,6,0.84912294,14,0.046875,0.244418,0.038461538
6486,6,0.84912294,14,0.046875,0.244418,0.038461538
6487,6,0.84912294,14,0.046875,0.244418,0.038461538
6488,6,0.84912294,14,0.046875,0.244418,0.038461538
6489,6,0.84912294,13,0.046875,0.244418,0.032967033
6490,6,0.87255627,11,0.046875,0.255522387,0.021978022
6491,4,0.70398736,9,0.03125,0.175642382,0.010989011
6492,0,0.33333334,7,0,0,0
6493,28,1.7217885,53,0.21875,0.657949352,0.252747253
6494,19,1.6008096,44,0.1484375,0.600620897,0.203296703
6495,66,1.9731473,89,0.515625,0.777061127,0.450549451
6496,0,1.5517242,81,0,0.577360724,0.406593407
6497,18,1.6132691,64,0.140625,0.606525099,0.313186813
6498,0,0.88468331,41,0,0.261269046,0.186813187
6499,50,1.8959359,74,0.390625,0.740472844,0.368131868
6500,0,0.49860358,21,0,0.078316859,0.076923077
6501,8,1.0207884,39,0.0625,0.325765371,0.175824176
6502,22,1.6037242,81,0.171875,0.602002043,0.406593407
6503,18,1.6531878,39,0.140625,0.625441434,0.175824176
6504,0,1.1058542,36,0,0.366075631,0.159340659
6505,32,1.6042534,73,0.25,0.602252816,0.362637363
6506,16,1.3270249,36,0.125,0.470882126,0.159340659
6507,32,1.6261337,58,0.25,0.612621266,0.28021978
6508,40,1.7379411,71,0.3125,0.665603609,0.351648352
6509,32,1.6042534,74,0.25,0.602252816,0.368131868
6510,46,1.7852225,93,0.359375,0.688008917,0.472527473
6511,14,1.3938289,59,0.109375,0.502538639,0.285714286
6512,0,0.73918515,34,0,0.192321612,0.148351648
6513,55,2.124928,96,0.4296875,0.848985678,0.489010989
6514,9,1.5364467,74,0.0703125,0.570121152,0.368131868
6515,2,1.0207884,51,0.015625,0.325765371,0.241758242
6516,7,1.3076391,64,0.0546875,0.461695748,0.313186813
6517,27,2.0147731,89,0.2109375,0.796786408,0.450549451
6518,25,1.6812503,46,0.1953125,0.638739453,0.214285714
6519,16,1.3845592,46,0.125,0.498145992,0.214285714
6520,6,0.8870222,29,0.046875,0.262377379,0.120879121
6521,0,0.42239243,14,0,0.042202566,0.038461538
6522,12,1.3057258,38,0.09375,0.460789089,0.17032967
6523,0,0.68957245,25,0,0.168811567,0.098901099
6524,0,0.84912294,22,0,0.244418,0.082417582
6525,0,0.84912294,22,0,0.244418,0.082417582
6526,58,1.8962001,98,0.453125,0.740598041,0.5
