Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3,Integration [HH] R3,Total Depth R3
2531,20,1.7841618,64,0.151515152,0.70107465,0.591836735
2532,49,1.8839605,71,0.371212121,0.749299744,0.663265306
2533,0,1.2726263,39,0,0.453888589,0.336734694
2534,32,1.606352,40,0.242424242,0.615152746,0.346938776
2535,35,1.6981779,36,0.265151515,0.659525194,0.306122449
2536,0,1.1058542,22,0,0.373300363,0.163265306
2537,14,1.2989333,26,0.106060606,0.466600754,0.204081633
2538,8,1,20,0.060606061,0.322149109,0.142857143
2539,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2540,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2541,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2542,16,1.3873369,34,0.121212121,0.509319466,0.285714286
2543,36,1.6741856,57,0.272727273,0.647931547,0.520408163
2544,36,1.6673985,51,0.272727273,0.64465186,0.459183673
2545,16,1.3938289,37,0.121212121,0.512456554,0.316326531
2546,6,0.8870222,18,0.045454545,0.267555562,0.12244898
2547,0,0.42239243,9,0,0.04303546,0.030612245
2548,0,0.42239243,9,0,0.04303546,0.030612245
2549,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2550,12,1.2671746,15,0.090909091,0.451254199,0.091836735
2551,20,1.3988512,25,0.151515152,0.514883448,0.193877551
2552,18,1.3873369,34,0.136363636,0.509319466,0.285714286
2553,20,1.4803609,45,0.151515152,0.554270865,0.397959184
2554,28,1.5365106,41,0.212121212,0.581403729,0.357142857
2555,20,1.4724894,42,0.151515152,0.55046717,0.367346939
2556,18,1.3873369,34,0.136363636,0.509319466,0.285714286
2557,32,1.6071428,49,0.242424242,0.615534879,0.43877551
2558,18,1.4135897,43,0.136363636,0.52200544,0.37755102
2559,20,1.4635203,36,0.151515152,0.546133088,0.306122449
2560,35,1.6684235,45,0.265151515,0.645147164,0.397959184
2561,19,1.4666082,39,0.143939394,0.547625234,0.336734694
2562,16,1.3938289,37,0.121212121,0.512456554,0.316326531
2563,28,1.5365106,41,0.212121212,0.581403729,0.357142857
2564,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2565,8,1,20,0.060606061,0.322149109,0.142857143
2566,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2567,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2568,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2569,8,1,20,0.060606061,0.322149109,0.142857143
2570,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2571,36,1.6673985,51,0.272727273,0.64465186,0.459183673
2572,0,1,20,0,0.322149109,0.142857143
2573,32,1.9341822,47,0.242424242,0.773568058,0.418367347
2574,27,1.7821976,55,0.204545455,0.700125502,0.5
2575,48,1.8959359,42,0.363636364,0.75508654,0.367346939
2576,45,1.9565217,44,0.340909091,0.784363033,0.387755102
2577,24,1.5154221,24,0.181818182,0.571213266,0.183673469
2578,13,1.3057258,23,0.098484848,0.469883051,0.173469388
2579,9,1.1365665,28,0.068181818,0.388141274,0.224489796
2580,14,1.3938289,37,0.106060606,0.512456554,0.316326531
2581,12,1.3057258,23,0.090909091,0.469883051,0.173469388
2582,7,1.1365665,28,0.053030303,0.388141274,0.224489796
2583,13,1.3938289,37,0.098484848,0.512456554,0.316326531
2584,0,1.1768752,34,0,0.407619392,0.285714286
2585,32,1.6042534,46,0.242424242,0.614138653,0.408163265
2586,0,1.1365665,28,0,0.388141274,0.224489796
2587,28,1.5365106,41,0.212121212,0.581403729,0.357142857
2588,40,1.7288883,59,0.303030303,0.674365186,0.540816327
2589,20,1.4724894,42,0.151515152,0.55046717,0.367346939
2590,16,1.3006579,29,0.121212121,0.467434122,0.234693878
2591,12,1.2052853,24,0.090909091,0.421347824,0.183673469
2592,10,1.1561403,31,0.075757576,0.397599797,0.255102041
2593,18,1.4803609,45,0.136363636,0.554270865,0.397959184
2594,0,1,20,0,0.322149109,0.142857143
2595,18,1.4724894,42,0.136363636,0.55046717,0.367346939
2596,20,1.4896638,48,0.151515152,0.558766246,0.428571429
2597,0,1.1768752,34,0,0.407619392,0.285714286
2598,30,1.6132691,37,0.227272727,0.618495253,0.316326531
2599,40,1.7372102,65,0.303030303,0.678386525,0.602040816
2600,36,1.6700469,54,0.272727273,0.645931629,0.489795918
2601,0,1.5365106,41,0,0.581403729,0.357142857
2602,50,1.8369439,57,0.378787879,0.72658021,0.520408163
2603,40,1.7426945,68,0.303030303,0.681036669,0.632653061
2604,66,1.9768722,84,0.5,0.794196876,0.795918367
2605,48,1.8427275,75,0.363636364,0.729374982,0.704081633
2606,0,0.58170414,11,0,0.120018649,0.051020408
2607,8,1.1492875,13,0.060606061,0.394288362,0.071428571
2608,25,1.6666666,48,0.189393939,0.644298188,0.428571429
2609,16,1.3873683,28,0.121212121,0.509334639,0.224489796
2610,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2611,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2612,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2613,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2614,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2615,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2616,16,1.3873683,28,0.121212121,0.509334639,0.224489796
2617,21,1.6037242,43,0.159090909,0.613882931,0.37755102
2618,17,1.550553,32,0.128787879,0.588189349,0.265306122
2619,36,1.6684235,45,0.272727273,0.645147164,0.397959184
2620,21,1.6132691,37,0.159090909,0.618495253,0.316326531
2621,44,1.787379,67,0.333333333,0.702629277,0.62244898
2622,36,1.6700469,54,0.272727273,0.645931629,0.489795918
2623,16,1.3845592,31,0.121212121,0.507977216,0.255102041
2624,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2625,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2626,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2627,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2628,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2629,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2630,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2631,6,0.91666669,21,0.045454545,0.281880481,0.153061224
2632,12,1.2123377,27,0.090909091,0.424755711,0.214285714
2633,24,1.7217885,33,0.181818182,0.670934395,0.275510204
2634,12,1.2063863,21,0.090909091,0.421879854,0.153061224
2635,10,1.1191936,25,0.075757576,0.379746277,0.193877551
2636,14,1.3057258,23,0.106060606,0.469883051,0.173469388
2637,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2638,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2639,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2640,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2641,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2642,8,1,20,0.060606061,0.322149109,0.142857143
2643,14,1.31797,35,0.106060606,0.475799738,0.295918367
2644,44,1.7820429,61,0.333333333,0.700050747,0.56122449
2645,48,1.8344153,66,0.363636364,0.72535833,0.612244898
2646,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2647,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2648,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2649,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2650,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2651,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2652,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2653,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2654,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2655,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2656,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2657,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2658,8,1,20,0.060606061,0.322149109,0.142857143
2659,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2660,14,1.2989333,26,0.106060606,0.466600754,0.204081633
2661,0,0.42239243,9,0,0.04303546,0.030612245
2662,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2663,12,1.2671746,15,0.090909091,0.451254199,0.091836735
2664,12,1.3006579,29,0.090909091,0.467434122,0.234693878
2665,6,1,20,0.045454545,0.322149109,0.142857143
2666,6,0.98558021,17,0.045454545,0.315181125,0.112244898
2667,10,1.2063863,21,0.075757576,0.421879854,0.153061224
2668,30,1.6261337,34,0.227272727,0.624711732,0.285714286
2669,36,1.6684235,45,0.272727273,0.645147164,0.397959184
2670,26,1.569167,29,0.196969697,0.597184074,0.234693878
2671,0,1.2906152,42,0,0.462581252,0.367346939
2672,59,1.9758738,75,0.446969697,0.793714426,0.704081633
2673,64,1.9758738,75,0.484848485,0.793714426,0.704081633
2674,36,1.8362781,69,0.272727273,0.726258479,0.642857143
2675,26,1.7288883,59,0.196969697,0.674365186,0.540816327
2676,10,1.1768752,34,0.075757576,0.407619392,0.285714286
2677,6,0.8870222,18,0.045454545,0.267555562,0.12244898
2678,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2679,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2680,18,1.4724894,42,0.136363636,0.55046717,0.367346939
2681,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2682,8,1,20,0.060606061,0.322149109,0.142857143
2683,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2684,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2685,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2686,18,1.4803609,45,0.136363636,0.554270865,0.397959184
2687,36,1.6673985,51,0.272727273,0.64465186,0.459183673
2688,80,2.0986729,90,0.606060606,0.853053857,0.857142857
2689,32,1.7963344,73,0.242424242,0.706956738,0.683673469
2690,22,1.5,51,0.166666667,0.563760943,0.459183673
2691,47,1.8337219,63,0.356060606,0.725023263,0.581632653
2692,0,1.3873369,34,0,0.509319466,0.285714286
2693,20,1.5405476,35,0.151515152,0.583354503,0.295918367
2694,10,1.1365665,28,0.075757576,0.388141274,0.224489796
2695,8,1.0697098,29,0.060606061,0.355834534,0.234693878
2696,16,1.3873683,28,0.121212121,0.509334639,0.224489796
2697,45,1.8,46,0.340909091,0.708728043,0.408163265
2698,0,0.84912294,12,0,0.249241742,0.06122449
2699,0,0.69804502,10,0,0.176237316,0.040816327
2700,58,1.9415878,61,0.439393939,0.777146619,0.56122449
2701,18,1.4896638,48,0.136363636,0.558766246,0.428571429
2702,8,1.0952908,32,0.060606061,0.368195879,0.265306122
2703,10,1.1191936,25,0.075757576,0.379746277,0.193877551
2704,18,1.4864661,27,0.136363636,0.557221042,0.214285714
2705,10,1.3938289,37,0.075757576,0.512456554,0.316326531
2706,5,1.2241485,30,0.037878788,0.430462969,0.244897959
2707,15,1.6734514,42,0.113636364,0.647576764,0.367346939
2708,44,1.8962001,56,0.333333333,0.755214208,0.510204082
2709,0,1.2552096,36,0,0.445472428,0.306122449
2710,18,1.3873369,34,0.136363636,0.509319466,0.285714286
2711,18,1.3938289,37,0.136363636,0.512456554,0.316326531
2712,37,1.7257152,53,0.28030303,0.672831869,0.479591837
2713,32,1.6042534,46,0.242424242,0.614138653,0.408163265
2714,38,1.7269484,50,0.287878788,0.673427781,0.448979592
2715,40,1.7288883,59,0.303030303,0.674365186,0.540816327
2716,29,1.6042534,46,0.21969697,0.614138653,0.408163265
2717,56,1.8833622,68,0.424242424,0.749010631,0.632653061
2718,24,1.4864661,27,0.181818182,0.557221042,0.214285714
2719,12,1.2063863,21,0.090909091,0.421879854,0.153061224
2720,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2721,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2722,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2723,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2724,8,0.98510355,14,0.060606061,0.314950791,0.081632653
2725,10,1.1087778,16,0.075757576,0.374713116,0.102040816
2726,16,1.3873683,28,0.121212121,0.509334639,0.224489796
2727,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2728,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2729,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2730,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2731,8,1,20,0.060606061,0.322149109,0.142857143
2732,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2733,36,1.6794915,60,0.272727273,0.650495484,0.551020408
2734,32,1.6132691,37,0.242424242,0.618495253,0.316326531
2735,44,1.7841618,64,0.333333333,0.70107465,0.591836735
2736,35,1.7909094,49,0.265151515,0.70433525,0.43877551
2737,44,1.7820429,61,0.333333333,0.700050747,0.56122449
2738,0,1.4635203,36,0,0.546133088,0.306122449
2739,22,1.606352,40,0.166666667,0.615152746,0.346938776
2740,12,1.2552096,36,0.090909091,0.445472428,0.306122449
2741,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2742,23,1.7269484,50,0.174242424,0.673427781,0.448979592
2743,25,1.7379411,44,0.189393939,0.678739714,0.387755102
2744,16,1.3938289,37,0.121212121,0.512456554,0.316326531
2745,8,1.0697098,29,0.060606061,0.355834534,0.234693878
2746,10,1.1365665,28,0.075757576,0.388141274,0.224489796
2747,20,1.5405476,35,0.151515152,0.583354503,0.295918367
2748,40,1.7269484,50,0.303030303,0.673427781,0.448979592
2749,20,1.5405476,35,0.151515152,0.583354503,0.295918367
2750,10,1.1058542,22,0.075757576,0.373300363,0.163265306
2751,4,0.72781962,13,0.03030303,0.190625107,0.071428571
2752,0,0.33333334,6,0,0,0
2753,48,1.7821976,55,0.363636364,0.700125502,0.5
2754,52,1.8839941,65,0.393939394,0.74931598,0.602040816
2755,24,1.5154221,24,0.181818182,0.571213266,0.183673469
2756,0,1.1,19,0,0.370471475,0.132653061
2757,20,1.4244281,22,0.151515152,0.527242812,0.163265306
2758,36,1.6741856,57,0.272727273,0.647931547,0.520408163
2759,36,1.6734514,42,0.272727273,0.647576764,0.367346939
2760,12,1.2052853,24,0.090909091,0.421347824,0.183673469
2761,8,0.98510355,14,0.060606061,0.314950791,0.081632653
2762,4,0.69804502,10,0.03030303,0.176237316,0.040816327
2763,0,0.33333334,6,0,0,0
2764,0,1.0207884,23,0,0.332194556,0.173469388
2765,28,1.550553,32,0.212121212,0.588189349,0.265306122
2766,32,1.6132691,37,0.242424242,0.618495253,0.316326531
2767,24,1.6474625,31,0.181818182,0.635018313,0.255102041
2768,10,1.3057258,23,0.075757576,0.469883051,0.173469388
2769,6,1.1058542,22,0.045454545,0.373300363,0.163265306
2770,10,1.3873369,34,0.075757576,0.509319466,0.285714286
2771,26,1.6828449,39,0.196969697,0.652115926,0.336734694
2772,15,1.3845592,31,0.113636364,0.507977216,0.255102041
2773,17,1.4803609,45,0.128787879,0.554270865,0.397959184
2774,26,1.6008096,26,0.196969697,0.612474527,0.204081633
2775,0,0.68957245,17,0,0.172143169,0.112244898
2776,12,1.2989333,26,0.090909091,0.466600754,0.204081633
2777,12,1.2063863,21,0.090909091,0.421879854,0.153061224
2778,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2779,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2780,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2781,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2782,6,0.87255627,9,0.045454545,0.260565282,0.030612245
2783,4,0.70398736,7,0.03030303,0.179108795,0.010204082
2784,0,0.33333334,6,0,0,0
2785,14,1.3270249,20,0.106060606,0.48017528,0.142857143
2786,15,1.2989333,26,0.113636364,0.466600754,0.204081633
2787,9,1.2222222,18,0.068181818,0.429532135,0.12244898
2788,5,0.98558021,17,0.037878788,0.315181125,0.112244898
2789,6,0.98558021,17,0.045454545,0.315181125,0.112244898
2790,11,1.2052853,24,0.083333333,0.421347824,0.183673469
2791,0,0.33333334,6,0,0,0
2792,4,0.70398736,7,0.03030303,0.179108795,0.010204082
2793,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2794,10,1.1365665,28,0.075757576,0.388141274,0.224489796
2795,22,1.6037242,43,0.166666667,0.613882931,0.37755102
2796,64,1.9787503,87,0.484848485,0.795104418,0.826530612
2797,70,2.0257483,98,0.53030303,0.817814964,0.93877551
2798,16,1.3873683,28,0.121212121,0.509334639,0.224489796
2799,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2800,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2801,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2802,8,1,20,0.060606061,0.322149109,0.142857143
2803,14,1.3006579,29,0.106060606,0.467434122,0.234693878
2804,15,1.6474625,31,0.113636364,0.635018313,0.255102041
2805,17,1.5365106,41,0.128787879,0.581403729,0.357142857
2806,0,0.68957245,17,0,0.172143169,0.112244898
2807,12,1.3076391,32,0.090909091,0.470807603,0.265306122
2808,20,1.4803609,45,0.151515152,0.554270865,0.397959184
2809,22,1.5598243,53,0.166666667,0.59266946,0.479591837
2810,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2811,10,1.1365665,28,0.075757576,0.388141274,0.224489796
2812,16,1.4135897,43,0.121212121,0.52200544,0.37755102
2813,12,1.2671746,15,0.090909091,0.451254199,0.091836735
2814,8,1,20,0.060606061,0.322149109,0.142857143
2815,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2816,16,1.3873369,34,0.121212121,0.509319466,0.285714286
2817,0,1,20,0,0.322149109,0.142857143
2818,32,1.6042534,46,0.242424242,0.614138653,0.408163265
2819,0,1.238816,33,0,0.437550652,0.275510204
2820,7,1.3057258,23,0.053030303,0.469883051,0.173469388
2821,4,1.1,19,0.03030303,0.370471475,0.132653061
2822,9,1.3057258,23,0.068181818,0.469883051,0.173469388
2823,24,1.6261337,34,0.181818182,0.624711732,0.285714286
2824,28,1.7821976,55,0.212121212,0.700125502,0.5
2825,14,1.3443909,41,0.106060606,0.488566943,0.357142857
2826,14,1.31797,35,0.106060606,0.475799738,0.295918367
2827,68,1.9851656,66,0.515151515,0.798204443,0.612244898
2828,28,1.7852225,52,0.212121212,0.701587205,0.469387755
2829,12,1.2552096,36,0.090909091,0.445472428,0.306122449
2830,8,1.0697098,29,0.060606061,0.355834534,0.234693878
2831,14,1.3076391,32,0.106060606,0.470807603,0.265306122
2832,0,0.33333334,6,0,0,0
2833,4,0.76619166,16,0.03030303,0.209167385,0.102040816
2834,12,1.2052853,24,0.090909091,0.421347824,0.183673469
2835,24,1.7217885,33,0.181818182,0.670934395,0.275510204
2836,14,1.3270249,20,0.106060606,0.48017528,0.142857143
2837,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2838,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2839,16,1.4028426,40,0.121212121,0.516812187,0.346938776
2840,18,1.6587812,18,0.136363636,0.640487776,0.12244898
2841,10,1.375,17,0.075757576,0.503357984,0.112244898
2842,4,0.98510355,14,0.03030303,0.314950791,0.081632653
2843,2,0.98510355,14,0.015151515,0.314950791,0.081632653
2844,6,1.375,17,0.045454545,0.503357984,0.112244898
2845,50,1.8337219,63,0.378787879,0.725023263,0.581632653
2846,32,1.6118186,52,0.242424242,0.617794337,0.469387755
2847,16,1.4135897,43,0.121212121,0.52200544,0.37755102
2848,8,1.0445806,26,0.060606061,0.34369151,0.204081633
2849,8,1.0207884,23,0.060606061,0.332194556,0.173469388
2850,14,1.2989333,26,0.106060606,0.466600754,0.204081633
2851,16,1.4028426,40,0.121212121,0.516812187,0.346938776
2852,10,1.1768752,34,0.075757576,0.407619392,0.285714286
2853,16,1.4255327,46,0.121212121,0.527776581,0.408163265
2854,36,1.6673985,51,0.272727273,0.64465186,0.459183673
2855,12,1.2222222,18,0.090909091,0.429532135,0.12244898
2856,8,0.98558021,17,0.060606061,0.315181125,0.112244898
2857,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2858,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2859,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2860,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2861,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2862,6,0.84912294,12,0.045454545,0.249241742,0.06122449
2863,6,0.8619656,15,0.045454545,0.25544762,0.091836735
2864,8,1,20,0.060606061,0.322149109,0.142857143
2865,14,1.2989333,26,0.106060606,0.466600754,0.204081633
2866,0,1.0207884,23,0,0.332194556,0.173469388
2867,48,1.8337219,63,0.363636364,0.725023263,0.581632653
2868,55,1.9851656,66,0.416666667,0.798204443,0.612244898
2869,54,1.8861139,62,0.409090909,0.750340318,0.571428571
2870,43,1.8861139,62,0.325757576,0.750340318,0.571428571
2871,0,1.1365665,28,0,0.388141274,0.224489796
2872,56,1.8962001,56,0.424242424,0.755214208,0.510204082
2873,38,1.7379411,44,0.287878788,0.678739714,0.387755102
2874,44,1.7841618,64,0.333333333,0.70107465,0.591836735
2875,50,1.9310595,70,0.378787879,0.772059095,0.653061224
2876,14,1.4896638,48,0.106060606,0.558766246,0.428571429
2877,6,1.1365665,28,0.045454545,0.388141274,0.224489796
2878,10,1.4666082,39,0.075757576,0.547625234,0.336734694
2879,58,1.9363272,64,0.439393939,0.774604573,0.591836735
2880,32,1.6118186,52,0.242424242,0.617794337,0.469387755
2881,0,0.49860358,12,0,0.079862492,0.06122449
2882,8,1.1208336,35,0.060606061,0.380538764,0.295918367
2883,30,1.8362781,69,0.227272727,0.726258479,0.642857143
2884,96,2.1429529,86,0.727272727,0.874451001,0.816326531
2885,77,2.1057987,81,0.583333333,0.856497212,0.765306122
2886,29,1.7257152,53,0.21969697,0.672831869,0.479591837
2887,33,1.8416041,54,0.25,0.728832129,0.489795918
2888,57,1.9304764,73,0.431818182,0.771777327,0.683673469
2889,19,1.6474625,31,0.143939394,0.635018313,0.255102041
2890,10,1.3845592,31,0.075757576,0.507977216,0.255102041
2891,4,1.1058542,22,0.03030303,0.373300363,0.163265306
2892,8,1.3845592,31,0.060606061,0.507977216,0.255102041
2893,31,1.7379411,44,0.234848485,0.678739714,0.387755102
